Orthogroup	Apis_mellifera-longest-isoforms	Ceratina_australensis-longest-isoforms	Ceratina_calcarata-longest-isoforms	Drosophila_melanogaster	Megalopta_genalis-longest-isoforms
OG0021439				FBgn0030678	
OG0021440				FBgn0037979	
OG0021441				FBgn0033412	
OG0021442				FBgn0034904	
OG0021443				FBgn0004181	
OG0021444				FBgn0267366	
OG0021445				FBgn0036925	
OG0021446				FBgn0038225	
OG0021447				FBgn0015591	
OG0021448				FBgn0038339	
OG0021449				FBgn0031926	
OG0021450				FBgn0036131	
OG0021451				FBgn0266962	
OG0021452				FBgn0030729	
OG0021453				FBgn0035458	
OG0021454				FBgn0051698	
OG0021455				FBgn0013949	
OG0021456				FBgn0031195	
OG0021457				FBgn0031000	
OG0021458				FBgn0085366	
OG0021459				FBgn0267327	
OG0021460				FBgn0261562	
OG0021461				FBgn0036908	
OG0021462				FBgn0261057	
OG0021463				FBgn0034140	
OG0021464				FBgn0035996	
OG0021465				FBgn0267967	
OG0021466				FBgn0030961	
OG0021467				FBgn0039202	
OG0021468				FBgn0051798	
OG0021469				FBgn0031163	
OG0021470				FBgn0265263	
OG0021471				FBgn0029568	
OG0021472				FBgn0264432	
OG0021473				FBgn0038109	
OG0021474				FBgn0263083	
OG0021475				FBgn0264903	
OG0021476				FBgn0030980	
OG0021477				FBgn0034996	
OG0021478				FBgn0030796	
OG0021479				FBgn0262356	
OG0021480				FBgn0284229	
OG0021481				FBgn0050461	
OG0021482				FBgn0035975	
OG0021483				FBgn0083974	
OG0021484				FBgn0002863	
OG0021485				FBgn0052668	
OG0021486				FBgn0030107	
OG0021487				FBgn0031526	
OG0021488				FBgn0038266	
OG0021489				FBgn0264741	
OG0021490				FBgn0260762	
OG0021491				FBgn0051464	
OG0021492				FBgn0037828	
OG0021493				FBgn0259730	
OG0021494				FBgn0265041	
OG0021495				FBgn0061197	
OG0021496				FBgn0031786	
OG0021497				FBgn0039058	
OG0021498				FBgn0035239	
OG0021499				FBgn0261817	
OG0021500				FBgn0044809	
OG0021501				FBgn0263037	
OG0021502				FBgn0045759	
OG0021503				FBgn0038941	
OG0021504				FBgn0039454	
OG0021505				FBgn0035246	
OG0021506				FBgn0034210	
OG0021507				FBgn0036498	
OG0021508				FBgn0035040	
OG0021509				FBgn0051901	
OG0021510				FBgn0029971	
OG0021511				FBgn0015359	
OG0021512				FBgn0038685	
OG0021513				FBgn0029746	
OG0021514				FBgn0262839	
OG0021515				FBgn0036466	
OG0021516				FBgn0040359	
OG0021517				FBgn0278604	
OG0021518				FBgn0033799	
OG0021519				FBgn0261015	
OG0021520				FBgn0035988	
OG0021521				FBgn0286833	
OG0021522				FBgn0002868	
OG0021523				FBgn0030261	
OG0021524				FBgn0030905	
OG0021525				FBgn0033950	
OG0021526				FBgn0003372	
OG0021527				FBgn0052428	
OG0021528				FBgn0030824	
OG0021529				FBgn0037099	
OG0021530				FBgn0031946	
OG0021531				FBgn0029754	
OG0021532				FBgn0039642	
OG0021533				FBgn0037824	
OG0021534				FBgn0030006	
OG0021535				FBgn0033730	
OG0021536				FBgn0028855	
OG0021537				FBgn0262530	
OG0021538				FBgn0037114	
OG0021539				FBgn0086782	
OG0021540				FBgn0000166	
OG0021541				FBgn0036102	
OG0021542				FBgn0051710	
OG0021543				FBgn0034460	
OG0021544				FBgn0050095	
OG0021545				FBgn0015372	
OG0021546				FBgn0034010	
OG0021547				FBgn0033591	
OG0021548				FBgn0036393	
OG0021549				FBgn0038345	
OG0021550				FBgn0031209	
OG0021551				FBgn0032734	
OG0021552				FBgn0085205	
OG0021553				FBgn0036156	
OG0021554				FBgn0033866	
OG0021555				FBgn0262140	
OG0021556				FBgn0053199	
OG0021557				FBgn0261847	
OG0021558				FBgn0261697	
OG0021559				FBgn0033154	
OG0021560				FBgn0052718	
OG0021561				FBgn0034365	
OG0021562				FBgn0085328	
OG0021563				FBgn0051952	
OG0021564				FBgn0263511	
OG0021565				FBgn0085202	
OG0021566				FBgn0035428	
OG0021567				FBgn0032039	
OG0021568				FBgn0032836	
OG0021569				FBgn0026136	
OG0021570				FBgn0011239	
OG0021571				FBgn0036799	
OG0021572				FBgn0033501	
OG0021573				FBgn0052141	
OG0021574				FBgn0032366	
OG0021575				FBgn0035206	
OG0021576				FBgn0000658	
OG0021577				FBgn0044511	
OG0021578				FBgn0051804	
OG0021579				FBgn0266539	
OG0021580				FBgn0052161	
OG0021581				FBgn0037730	
OG0021582				FBgn0040989	
OG0021583				FBgn0031621	
OG0021584				FBgn0001254	
OG0021585				FBgn0036679	
OG0021586				FBgn0034510	
OG0021587				FBgn0021738	
OG0021588				FBgn0035423	
OG0021589				FBgn0034144	
OG0021590				FBgn0030807	
OG0021591				FBgn0038013	
OG0021592				FBgn0263030	
OG0021593				FBgn0030886	
OG0021594				FBgn0039169	
OG0021595				FBgn0040666	
OG0021596				FBgn0261952	
OG0021597				FBgn0034998	
OG0021598				FBgn0286877	
OG0021599				FBgn0030459	
OG0021600				FBgn0004554	
OG0021601				FBgn0044046	
OG0021602				FBgn0085400	
OG0021603				FBgn0038508	
OG0021604				FBgn0040236	
OG0021605				FBgn0052022	
OG0021606				FBgn0031512	
OG0021607				FBgn0037422	
OG0021608				FBgn0284230	
OG0021609				FBgn0053057	
OG0021610				FBgn0004581	
OG0021611				FBgn0046301	
OG0021612				FBgn0287590	
OG0021613				FBgn0261267	
OG0021614				FBgn0050154	
OG0021615				FBgn0052603	
OG0021616				FBgn0042213	
OG0021617				FBgn0036716	
OG0021618				FBgn0035282	
OG0021619				FBgn0039430	
OG0021620				FBgn0039479	
OG0021621				FBgn0038682	
OG0021622				FBgn0032312	
OG0021623				FBgn0036591	
OG0021624				FBgn0264541	
OG0021625				FBgn0033873	
OG0021626				FBgn0266487	
OG0021627				FBgn0083949	
OG0021628				FBgn0050073	
OG0021629				FBgn0033888	
OG0021630				FBgn0034514	
OG0021631				FBgn0033867	
OG0021632				FBgn0030258	
OG0021633				FBgn0038290	
OG0021634				FBgn0013676	
OG0021635				FBgn0266591	
OG0021636				FBgn0032122	
OG0021637				FBgn0047334	
OG0021638				FBgn0032217	
OG0021639				FBgn0050479	
OG0021640				FBgn0262036	
OG0021641				FBgn0030537	
OG0021642				FBgn0031585	
OG0021643				FBgn0037831	
OG0021644				FBgn0262531	
OG0021645				FBgn0083940	
OG0021646				FBgn0259736	
OG0021647				FBgn0085219	
OG0021648				FBgn0261287	
OG0021649				FBgn0086251	
OG0021650				FBgn0086608	
OG0021651				FBgn0033850	
OG0021652				FBgn0039386	
OG0021653				FBgn0050120	
OG0021654				FBgn0030272	
OG0021655				FBgn0046888	
OG0021656				FBgn0032702	
OG0021657				FBgn0085454	
OG0021658				FBgn0029751	
OG0021659				FBgn0031327	
OG0021660				FBgn0052187	
OG0021661				FBgn0040354	
OG0021662				FBgn0040737	
OG0021663				FBgn0031945	
OG0021664				FBgn0037260	
OG0021665				FBgn0264343	
OG0021666				FBgn0053213	
OG0021667				FBgn0040992	
OG0021668				FBgn0040775	
OG0021669				FBgn0051204	
OG0021670				FBgn0263387	
OG0021671				FBgn0265762	
OG0021672				FBgn0036655	
OG0021673				FBgn0085359	
OG0021674				FBgn0031178	
OG0021675				FBgn0051898	
OG0021676				FBgn0085232	
OG0021677				FBgn0033580	
OG0021678				FBgn0265313	
OG0021679				FBgn0038944	
OG0021680				FBgn0264738	
OG0021681				FBgn0035730	
OG0021682				FBgn0035546	
OG0021683				FBgn0085250	
OG0021684				FBgn0037449	
OG0021685				FBgn0031580	
OG0021686				FBgn0038458	
OG0021687				FBgn0031831	
OG0021688				FBgn0286741	
OG0021689				FBgn0038474	
OG0021690				FBgn0040899	
OG0021691				FBgn0051778	
OG0021692				FBgn0040715	
OG0021693				FBgn0052183	
OG0021694				FBgn0250826	
OG0021695				FBgn0034700	
OG0021696				FBgn0034278	
OG0021697				FBgn0286875	
OG0021698				FBgn0035360	
OG0021699				FBgn0036603	
OG0021700				FBgn0052568	
OG0021701				FBgn0032521	
OG0021702				FBgn0262144	
OG0021703				FBgn0030581	
OG0021704				FBgn0034617	
OG0021705				FBgn0031270	
OG0021706				FBgn0029822	
OG0021707				FBgn0029951	
OG0021708				FBgn0051907	
OG0021709				FBgn0261616	
OG0021710				FBgn0029716	
OG0021711				FBgn0033589	
OG0021712				FBgn0051088	
OG0021713				FBgn0034913	
OG0021714				FBgn0035263	
OG0021715				FBgn0266745	
OG0021716				FBgn0039356	
OG0021717				FBgn0029990	
OG0021718				FBgn0261843	
OG0021719				FBgn0040524	
OG0021720				FBgn0033863	
OG0021721				FBgn0052088	
OG0021722				FBgn0030159	
OG0021723				FBgn0029766	
OG0021724				FBgn0052667	
OG0021725				FBgn0035725	
OG0021726				FBgn0264552	
OG0021727				FBgn0266811	
OG0021728				FBgn0029697	
OG0021729				FBgn0259975	
OG0021730				FBgn0052774	
OG0021731				FBgn0032625	
OG0021732				FBgn0037483	
OG0021733				FBgn0034361	
OG0021734				FBgn0038787	
OG0021735				FBgn0038159	
OG0021736				FBgn0038708	
OG0021737				FBgn0038281	
OG0021738				FBgn0035859	
OG0021739				FBgn0266491	
OG0021740				FBgn0086370	
OG0021741				FBgn0029895	
OG0021742				FBgn0029778	
OG0021743				FBgn0037176	
OG0021744				FBgn0029501	
OG0021745				FBgn0028740	
OG0021746				FBgn0038205	
OG0021747				FBgn0031276	
OG0021748				FBgn0039407	
OG0021749				FBgn0051406	
OG0021750				FBgn0261807	
OG0021751				FBgn0039760	
OG0021752				FBgn0032008	
OG0021753				FBgn0039288	
OG0021754				FBgn0036112	
OG0021755				FBgn0036713	
OG0021756				FBgn0010342	
OG0021757				FBgn0259974	
OG0021758				FBgn0262838	
OG0021759				FBgn0051730	
OG0021760				FBgn0039742	
OG0021761				FBgn0029907	
OG0021762				FBgn0051788	
OG0021763				FBgn0265725	
OG0021764				FBgn0030647	
OG0021765				FBgn0051897	
OG0021766				FBgn0040338	
OG0021767				FBgn0033848	
OG0021768				FBgn0266540	
OG0021769				FBgn0266433	
OG0021770				FBgn0064115	
OG0021771				FBgn0034377	
OG0021772				FBgn0034082	
OG0021773				FBgn0021800	
OG0021774				FBgn0038694	
OG0021775				FBgn0287218	
OG0021776				FBgn0033042	
OG0021777				FBgn0003701	
OG0021778				FBgn0286872	
OG0021779				FBgn0034159	
OG0021780				FBgn0033210	
OG0021781				FBgn0029596	
OG0021782				FBgn0030053	
OG0021783				FBgn0284083	
OG0021784				FBgn0263322	
OG0021785				FBgn0002862	
OG0021786				FBgn0038527	
OG0021787				FBgn0036260	
OG0021788				FBgn0085253	
OG0021789				FBgn0034364	
OG0021790				FBgn0036587	
OG0021791				FBgn0039929	
OG0021792				FBgn0036206	
OG0021793				FBgn0033723	
OG0021794				FBgn0052100	
OG0021795				FBgn0034530	
OG0021796				FBgn0035909	
OG0021797				FBgn0028480	
OG0021798				FBgn0265629	
OG0021799				FBgn0266430	
OG0021800				FBgn0028708	
OG0021801				FBgn0052109	
OG0021802				FBgn0034828	
OG0021803				FBgn0051407	
OG0021804				FBgn0262882	
OG0021805				FBgn0039694	
OG0021806				FBgn0036786	
OG0021807				FBgn0050430	
OG0021808				FBgn0262361	
OG0021809				FBgn0243514	
OG0021810				FBgn0040777	
OG0021811				FBgn0052801	
OG0021812				FBgn0030187	
OG0021813				FBgn0030186	
OG0021814				FBgn0040089	
OG0021815				FBgn0035685	
OG0021816				FBgn0036468	
OG0021817				FBgn0040763	
OG0021818				FBgn0037488	
OG0021819				FBgn0037500	
OG0021820				FBgn0031746	
OG0021821				FBgn0050096	
OG0021822				FBgn0038879	
OG0021823				FBgn0029639	
OG0021824				FBgn0036052	
OG0021825				FBgn0050355	
OG0021826				FBgn0035977	
OG0021827				FBgn0284226	
OG0021828				FBgn0029947	
OG0021829				FBgn0085190	
OG0021830				FBgn0261628	
OG0021831				FBgn0050447	
OG0021832				FBgn0036913	
OG0021833				FBgn0085222	
OG0021834				FBgn0036729	
OG0021835				FBgn0265578	
OG0021836				FBgn0050325	
OG0021837				FBgn0040729	
OG0021838				FBgn0030519	
OG0021839				FBgn0038943	
OG0021840				FBgn0262577	
OG0021841				FBgn0287211	
OG0021842				FBgn0036152	
OG0021843				FBgn0035861	
OG0021844				FBgn0030001	
OG0021845				FBgn0039449	
OG0021846				FBgn0031261	
OG0021847				FBgn0263707	
OG0021848				FBgn0033278	
OG0021849				FBgn0040531	
OG0021850				FBgn0261714	
OG0021851				FBgn0039581	
OG0021852				FBgn0036807	
OG0021853				FBgn0038124	
OG0021854				FBgn0037581	
OG0021855				FBgn0030559	
OG0021856				FBgn0032921	
OG0021857				FBgn0260713	
OG0021858				FBgn0032582	
OG0021859				FBgn0050080	
OG0021860				FBgn0050383	
OG0021861				FBgn0036705	
OG0021862				FBgn0031026	
OG0021863				FBgn0286930	
OG0021864				FBgn0085235	
OG0021865				FBgn0085327	
OG0021866				FBgn0022740	
OG0021867				FBgn0262540	
OG0021868				FBgn0262980	
OG0021869				FBgn0034935	
OG0021870				FBgn0040674	
OG0021871				FBgn0085298	
OG0021872				FBgn0031756	
OG0021873				FBgn0260396	
OG0021874				FBgn0085240	
OG0021875				FBgn0035903	
OG0021876				FBgn0262613	
OG0021877				FBgn0038252	
OG0021878				FBgn0051805	
OG0021879				FBgn0262605	
OG0021880				FBgn0262840	
OG0021881				FBgn0030373	
OG0021882				FBgn0265631	
OG0021883				FBgn0032509	
OG0021884				FBgn0000094	
OG0021885				FBgn0033820	
OG0021886				FBgn0025838	
OG0021887				FBgn0038488	
OG0021888				FBgn0052230	
OG0021889				FBgn0052554	
OG0021890				FBgn0038009	
OG0021891				FBgn0029669	
OG0021892				FBgn0037149	
OG0021893				FBgn0015602	
OG0021894				FBgn0052772	
OG0021895				FBgn0051281	
OG0021896				FBgn0030829	
OG0021897				FBgn0034627	
OG0021898				FBgn0030243	
OG0021899				FBgn0011476	
OG0021900				FBgn0264361	
OG0021901				FBgn0032577	
OG0021902				FBgn0038646	
OG0021903				FBgn0030077	
OG0021904				FBgn0030583	
OG0021905				FBgn0038746	
OG0021906				FBgn0010607	
OG0021907				FBgn0003313	
OG0021908				FBgn0285892	
OG0021909				FBgn0034837	
OG0021910				FBgn0034683	
OG0021911				FBgn0032922	
OG0021912				FBgn0046873	
OG0021913				FBgn0085315	
OG0021914				FBgn0263046	
OG0021915				FBgn0260223	
OG0021916				FBgn0051431	
OG0021917				FBgn0266050	
OG0021918				FBgn0003371	
OG0021919				FBgn0038528	
OG0021920				FBgn0036504	
OG0021921				FBgn0032072	
OG0021922				FBgn0020277	
OG0021923				FBgn0030846	
OG0021924				FBgn0010258	
OG0021925				FBgn0034403	
OG0021926				FBgn0262857	
OG0021927				FBgn0037261	
OG0021928				FBgn0031190	
OG0021929				FBgn0037755	
OG0021930				FBgn0036923	
OG0021931				FBgn0037827	
OG0021932				FBgn0284236	
OG0021933				FBgn0033960	
OG0021934				FBgn0030078	
OG0021935				FBgn0034565	
OG0021936				FBgn0002578	
OG0021937				FBgn0262021	
OG0021938				FBgn0036598	
OG0021939				FBgn0051542	
OG0021940				FBgn0013675	
OG0021941				FBgn0033821	
OG0021942				FBgn0030474	
OG0021943				FBgn0034973	
OG0021944				FBgn0030921	
OG0021945				FBgn0040367	
OG0021946				FBgn0030813	
OG0021947				FBgn0028377	
OG0021948				FBgn0051989	
OG0021949				FBgn0051661	
OG0021950				FBgn0034075	
OG0021951				FBgn0029518	
OG0021952				FBgn0029924	
OG0021953				FBgn0029002	
OG0021954				FBgn0030301	
OG0021955				FBgn0030711	
OG0021956				FBgn0037944	
OG0021957				FBgn0085243	
OG0021958				FBgn0262022	
OG0021959				FBgn0263773	
OG0021960				FBgn0034328	
OG0021961				FBgn0033770	
OG0021962				FBgn0032966	
OG0021963				FBgn0051360	
OG0021964				FBgn0262567	
OG0021965				FBgn0039225	
OG0021966				FBgn0260428	
OG0021967				FBgn0032851	
OG0021968				FBgn0085259	
OG0021969				FBgn0037456	
OG0021970				FBgn0266459	
OG0021971				FBgn0051244	
OG0021972				FBgn0038512	
OG0021973				FBgn0000360	
OG0021974				FBgn0027521	
OG0021975				FBgn0262855	
OG0021976				FBgn0025739	
OG0021977				FBgn0038967	
OG0021978				FBgn0037635	
OG0021979				FBgn0037200	
OG0021980				FBgn0052945	
OG0021981				FBgn0030441	
OG0021982				FBgn0030307	
OG0021983				FBgn0036938	
OG0021984				FBgn0034200	
OG0021985				FBgn0032286	
OG0021986				FBgn0033145	
OG0021987				FBgn0035014	
OG0021988				FBgn0034978	
OG0021989				FBgn0014396	
OG0021990				FBgn0283545	
OG0021991				FBgn0030981	
OG0021992				FBgn0032033	
OG0021993				FBgn0034819	
OG0021994				FBgn0263761	
OG0021995				FBgn0035050	
OG0021996				FBgn0051157	
OG0021997				FBgn0033781	
OG0021998				FBgn0013674	
OG0021999				FBgn0083972	
OG0022000				FBgn0031365	
OG0022001				FBgn0051777	
OG0022002				FBgn0266488	
OG0022003				FBgn0083970	
OG0022004				FBgn0032755	
OG0022005				FBgn0013725	
OG0022006				FBgn0051437	
OG0022007				FBgn0046763	
OG0022008				FBgn0085233	
OG0022009				FBgn0031715	
OG0022010				FBgn0028398	
OG0022011				FBgn0052971	
OG0022012				FBgn0038506	
OG0022013				FBgn0052267	
OG0022014				FBgn0266489	
OG0022015				FBgn0052650	
OG0022016				FBgn0039511	
OG0022017				FBgn0259990	
OG0022018				FBgn0001320	
OG0022019				FBgn0266720	
OG0022020				FBgn0265608	
OG0022021				FBgn0085257	
OG0022022				FBgn0067903	
OG0022023				FBgn0262358	
OG0022024				FBgn0067779	
OG0022025				FBgn0027596	
OG0022026				FBgn0262150	
OG0022027				FBgn0062978	
OG0022028				FBgn0261858	
OG0022029				FBgn0038858	
OG0022030				FBgn0039028	
OG0022031				FBgn0026592	
OG0022032				FBgn0037860	
OG0022033				FBgn0264308	
OG0022034				FBgn0047338	
OG0022035				FBgn0014022	
OG0022036				FBgn0286874	
OG0022037				FBgn0031849	
OG0022038				FBgn0033693	
OG0022039				FBgn0050356	
OG0022040				FBgn0035547	
OG0022041				FBgn0051481	
OG0022042				FBgn0038051	
OG0022043				FBgn0034104	
OG0022044				FBgn0034737	
OG0022045				FBgn0013680	
OG0022046				FBgn0039398	
OG0022047				FBgn0037027	
OG0022048				FBgn0034670	
OG0022049				FBgn0052461	
OG0022050				FBgn0032771	
OG0022051				FBgn0028410	
OG0022052				FBgn0261830	
OG0022053				FBgn0259972	
OG0022054				FBgn0259933	
OG0022055				FBgn0029770	
OG0022056				FBgn0037030	
OG0022057				FBgn0035621	
OG0022058				FBgn0259202	
OG0022059				FBgn0039752	
OG0022060				FBgn0052259	
OG0022061				FBgn0085228	
OG0022062				FBgn0263763	
OG0022063				FBgn0034750	
OG0022064				FBgn0261531	
OG0022065				FBgn0039712	
OG0022066				FBgn0037013	
OG0022067				FBgn0038930	
OG0022068				FBgn0265265	
OG0022069				FBgn0041237	
OG0022070				FBgn0031062	
OG0022071				FBgn0262837	
OG0022072				FBgn0030375	
OG0022073				FBgn0261992	
OG0022074				FBgn0085357	
OG0022075				FBgn0260955	
OG0022076				FBgn0036698	
OG0022077				FBgn0035285	
OG0022078				FBgn0023001	
OG0022079				FBgn0003511	
OG0022080				FBgn0243486	
OG0022081				FBgn0040009	
OG0022082				FBgn0034331	
OG0022083				FBgn0033649	
OG0022084				FBgn0003660	
OG0022085				FBgn0262845	
OG0022086				FBgn0031894	
OG0022087				FBgn0266047	
OG0022088				FBgn0051626	
OG0022089				FBgn0036654	
OG0022090				FBgn0040360	
OG0022091				FBgn0036609	
OG0022092				FBgn0266174	
OG0022093				FBgn0035440	
OG0022094				FBgn0087005	
OG0022095				FBgn0050376	
OG0022096				FBgn0036861	
OG0022097				FBgn0262099	
OG0022098				FBgn0283536	
OG0022099				FBgn0039027	
OG0022100				FBgn0050487	
OG0022101				FBgn0085209	
OG0022102				FBgn0286940	
OG0022103				FBgn0028746	
OG0022104				FBgn0054051	
OG0022105				FBgn0037920	
OG0022106				FBgn0052204	
OG0022107				FBgn0035405	
OG0022108				FBgn0050114	
OG0022109				FBgn0263321	
OG0022110				FBgn0031419	
OG0022111				FBgn0053125	
OG0022112				FBgn0051538	
OG0022113				FBgn0266534	
OG0022114				FBgn0053300	
OG0022115				FBgn0034741	
OG0022116				FBgn0263621	
OG0022117				FBgn0003254	
OG0022118				FBgn0054045	
OG0022119				FBgn0025642	
OG0022120				FBgn0039806	
OG0022121				FBgn0032282	
OG0022122				FBgn0263911	
OG0022123				FBgn0031878	
OG0022124				FBgn0032354	
OG0022125				FBgn0003009	
OG0022126				FBgn0034802	
OG0022127				FBgn0035896	
OG0022128				FBgn0085234	
OG0022129				FBgn0034545	
OG0022130				FBgn0036986	
OG0022131				FBgn0250834	
OG0022132				FBgn0036286	
OG0022133				FBgn0085319	
OG0022134				FBgn0036352	
OG0022135				FBgn0003295	
OG0022136				FBgn0037035	
OG0022137				FBgn0085282	
OG0022138				FBgn0037065	
OG0022139				FBgn0031129	
OG0022140				FBgn0054007	
OG0022141				FBgn0085464	
OG0022142				FBgn0050411	
OG0022143				FBgn0051677	
OG0022144				FBgn0034463	
OG0022145				FBgn0031008	
OG0022146				FBgn0030834	
OG0022147				FBgn0011670	
OG0022148				FBgn0003302	
OG0022149				FBgn0036590	
OG0022150				FBgn0264301	
OG0022151				FBgn0031104	
OG0022152				FBgn0029705	
OG0022153				FBgn0034461	
OG0022154				FBgn0085197	
OG0022155				FBgn0036588	
OG0022156				FBgn0037667	
OG0022157				FBgn0031041	
OG0022158				FBgn0047114	
OG0022159				FBgn0028965	
OG0022160				FBgn0283467	
OG0022161				FBgn0045842	
OG0022162				FBgn0262581	
OG0022163				FBgn0050460	
OG0022164				FBgn0263324	
OG0022165				FBgn0038566	
OG0022166				FBgn0053170	
OG0022167				FBgn0000137	
OG0022168				FBgn0085417	
OG0022169				FBgn0031168	
OG0022170				FBgn0259932	
OG0022171				FBgn0052815	
OG0022172				FBgn0027504	
OG0022173				FBgn0262856	
OG0022174				FBgn0031258	
OG0022175				FBgn0000964	
OG0022176				FBgn0034693	
OG0022177				FBgn0035478	
OG0022178				FBgn0261508	
OG0022179				FBgn0036181	
OG0022180				FBgn0004143	
OG0022181				FBgn0038133	
OG0022182				FBgn0031299	
OG0022183				FBgn0040519	
OG0022184				FBgn0032211	
OG0022185				FBgn0032519	
OG0022186				FBgn0033308	
OG0022187				FBgn0038213	
OG0022188				FBgn0038915	
OG0022189				FBgn0037535	
OG0022190				FBgn0050334	
OG0022191				FBgn0035286	
OG0022192				FBgn0037464	
OG0022193				FBgn0036537	
OG0022194				FBgn0051525	
OG0022195				FBgn0085254	
OG0022196				FBgn0032370	
OG0022197				FBgn0031719	
OG0022198				FBgn0263032	
OG0022199				FBgn0040906	
OG0022200				FBgn0040352	
OG0022201				FBgn0051848	
OG0022202				FBgn0033691	
OG0022203				FBgn0051697	
OG0022204				FBgn0035689	
OG0022205				FBgn0035393	
OG0022206				FBgn0050183	
OG0022207				FBgn0037265	
OG0022208				FBgn0005638	
OG0022209				FBgn0039041	
OG0022210				FBgn0050156	
OG0022211				FBgn0085422	
OG0022212				FBgn0051342	
OG0022213				FBgn0028943	
OG0022214				FBgn0267106	
OG0022215				FBgn0032429	
OG0022216				FBgn0038579	
OG0022217				FBgn0265201	
OG0022218				FBgn0038609	
OG0022219				FBgn0031729	
OG0022220				FBgn0265669	
OG0022221				FBgn0031707	
OG0022222				FBgn0083991	
OG0022223				FBgn0033207	
OG0022224				FBgn0032856	
OG0022225				FBgn0040967	
OG0022226				FBgn0032483	
OG0022227				FBgn0052073	
OG0022228				FBgn0038200	
OG0022229				FBgn0040694	
OG0022230				FBgn0011760	
OG0022231				FBgn0036482	
OG0022232				FBgn0030191	
OG0022233				FBgn0051279	
OG0022234				FBgn0286939	
OG0022235				FBgn0263251	
OG0022236				FBgn0040571	
OG0022237				FBgn0032343	
OG0022238				FBgn0035782	
OG0022239				FBgn0263081	
OG0022240				FBgn0028916	
OG0022241				FBgn0260452	
OG0022242				FBgn0262563	
OG0022243				FBgn0040031	
OG0022244				FBgn0036438	
OG0022245				FBgn0260455	
OG0022246				FBgn0032867	
OG0022247				FBgn0032368	
OG0022248				FBgn0035065	
OG0022249				FBgn0264810	
OG0022250				FBgn0265632	
OG0022251				FBgn0032705	
OG0022252				FBgn0263108	
OG0022253				FBgn0022349	
OG0022254				FBgn0064227	
OG0022255				FBgn0030390	
OG0022256				FBgn0264605	
OG0022257				FBgn0030794	
OG0022258				FBgn0265670	
OG0022259				FBgn0037939	
OG0022260				FBgn0037291	
OG0022261				FBgn0050151	
OG0022262				FBgn0029532	
OG0022263				FBgn0040842	
OG0022264				FBgn0085191	
OG0022265				FBgn0262528	
OG0022266				FBgn0030951	
OG0022267				FBgn0036676	
OG0022268				FBgn0030999	
OG0022269				FBgn0037320	
OG0022270				FBgn0050169	
OG0022271				FBgn0028583	
OG0022272				FBgn0038388	
OG0022273				FBgn0030041	
OG0022274				FBgn0025525	
OG0022275				FBgn0040153	
OG0022276				FBgn0033058	
OG0022277				FBgn0036627	
OG0022278				FBgn0035829	
OG0022279				FBgn0030297	
OG0022280				FBgn0033347	
OG0022281				FBgn0029719	
OG0022282				FBgn0052793	
OG0022283				FBgn0261991	
OG0022284				FBgn0262017	
OG0022285				FBgn0259740	
OG0022286				FBgn0265199	
OG0022287				FBgn0040688	
OG0022288				FBgn0038558	
OG0022289				FBgn0038665	
OG0022290				FBgn0029747	
OG0022291				FBgn0032269	
OG0022292				FBgn0052631	
OG0022293				FBgn0051639	
OG0022294				FBgn0034705	
OG0022295				FBgn0034198	
OG0022296				FBgn0029952	
OG0022297				FBgn0264897	
OG0022298				FBgn0085192	
OG0022299				FBgn0053169	
OG0022300				FBgn0051861	
OG0022301				FBgn0033984	
OG0022302				FBgn0032110	
OG0022303				FBgn0000355	
OG0022304				FBgn0036695	
OG0022305				FBgn0260451	
OG0022306				FBgn0034867	
OG0022307				FBgn0037067	
OG0022308				FBgn0000356	
OG0022309				FBgn0028668	
OG0022310				FBgn0035495	
OG0022311				FBgn0035545	
OG0022312				FBgn0037133	
OG0022313				FBgn0032329	
OG0022314				FBgn0286929	
OG0022315				FBgn0005617	
OG0022316				FBgn0030521	
OG0022317				FBgn0262966	
OG0022318				FBgn0034723	
OG0022319				FBgn0034397	
OG0022320				FBgn0040648	
OG0022321				FBgn0265084	
OG0022322				FBgn0039942	
OG0022323				FBgn0032184	
OG0022324				FBgn0039017	
OG0022325				FBgn0083973	
OG0022326				FBgn0039637	
OG0022327				FBgn0034861	
OG0022328				FBgn0261990	
OG0022329				FBgn0029644	
OG0022330				FBgn0037589	
OG0022331				FBgn0037503	
OG0022332				FBgn0262479	
OG0022333				FBgn0023130	
OG0022334				FBgn0085261	
OG0022335				FBgn0032563	
OG0022336				FBgn0262537	
OG0022337				FBgn0283682	
OG0022338				FBgn0033266	
OG0022339				FBgn0263386	
OG0022340				FBgn0266492	
OG0022341				FBgn0032719	
OG0022342				FBgn0085279	
OG0022343				FBgn0034224	
OG0022344				FBgn0030710	
OG0022345				FBgn0034793	
OG0022346				FBgn0035346	
OG0022347				FBgn0030202	
OG0022348				FBgn0000715	
OG0022349				FBgn0011668	
OG0022350				FBgn0262607	
OG0022351				FBgn0266525	
OG0022352				FBgn0034217	
OG0022353				FBgn0040797	
OG0022354				FBgn0030940	
OG0022355				FBgn0262948	
OG0022356				FBgn0052683	
OG0022357				FBgn0004173	
OG0022358				FBgn0039944	
OG0022359				FBgn0259832	
OG0022360				FBgn0036777	
OG0022361				FBgn0035578	
OG0022362				FBgn0264487	
OG0022363				FBgn0085468	
OG0022364				FBgn0034871	
OG0022365				FBgn0004389	
