Orthogroup	Apis_mellifera-longest-isoforms	Ceratina_australensis-longest-isoforms	Ceratina_calcarata-longest-isoforms	Megalopta_genalis-longest-isoforms
OG0018839		Caust.v2_013928		
OG0018840		Caust.v2_013933		
OG0018841		Caust.v2_013931		
OG0018842		Caust.v2_013934		
OG0018843		Caust.v2_013929		
OG0018844		Caust.v2_013923		
OG0018845		Caust.v2_013932		
OG0018846		Caust.v2_013924		
OG0018847		Caust.v2_013925		
OG0018848		Caust.v2_017591		
OG0018849		Caust.v2_017587		
OG0018850		Caust.v2_017589		
OG0018851		Caust.v2_017590		
OG0018852		Caust.v2_017588		
OG0018853		Caust.v2_017586		
OG0018854		Caust.v2_006743		
OG0018855		Caust.v2_006741		
OG0018856		Caust.v2_006740		
OG0018857		Caust.v2_006780		
OG0018858		Caust.v2_006787		
OG0018859		Caust.v2_006790		
OG0018860		Caust.v2_006791		
OG0018861		Caust.v2_006755		
OG0018862		Caust.v2_006782		
OG0018863		Caust.v2_006752		
OG0018864		Caust.v2_006781		
OG0018865		Caust.v2_021179		
OG0018866		Caust.v2_020955		
OG0018867		Caust.v2_021193		
OG0018868		Caust.v2_014125		
OG0018869		Caust.v2_014131		
OG0018870		Caust.v2_014128		
OG0018871		Caust.v2_014134		
OG0018872		Caust.v2_014123		
OG0018873		Caust.v2_014127		
OG0018874		Caust.v2_014124		
OG0018875		Caust.v2_014126		
OG0018876		Caust.v2_014132		
OG0018877		Caust.v2_014129		
OG0018878		Caust.v2_019264		
OG0018879		Caust.v2_019266		
OG0018880		Caust.v2_020674		
OG0018881		Caust.v2_017738		
OG0018882		Caust.v2_017736		
OG0018883		Caust.v2_017737		
OG0018884		Caust.v2_021622		
OG0018885		Caust.v2_019717		
OG0018886		Caust.v2_015459		
OG0018887		Caust.v2_015461		
OG0018888		Caust.v2_015454		
OG0018889		Caust.v2_015458		
OG0018890		Caust.v2_015463		
OG0018891		Caust.v2_015460		
OG0018892		Caust.v2_015455		
OG0018893		Caust.v2_016233		
OG0018894		Caust.v2_016234		
OG0018895		Caust.v2_012246		
OG0018896		Caust.v2_012254		
OG0018897		Caust.v2_012265		
OG0018898		Caust.v2_012270		
OG0018899		Caust.v2_012269		
OG0018900		Caust.v2_012249		
OG0018901		Caust.v2_012251		
OG0018902		Caust.v2_012247		
OG0018903		Caust.v2_012253		
OG0018904		Caust.v2_012263		
OG0018905		Caust.v2_012255		
OG0018906		Caust.v2_012252		
OG0018907		Caust.v2_012262		
OG0018908		Caust.v2_021315		
OG0018909		Caust.v2_021277		
OG0018910		Caust.v2_019810		
OG0018911		Caust.v2_013471		
OG0018912		Caust.v2_013459		
OG0018913		Caust.v2_013470		
OG0018914		Caust.v2_013472		
OG0018915		Caust.v2_013462		
OG0018916		Caust.v2_022492		
OG0018917		Caust.v2_022341		
OG0018918		Caust.v2_018073		
OG0018919		Caust.v2_018070		
OG0018920		Caust.v2_018071		
OG0018921		Caust.v2_018074		
OG0018922		Caust.v2_018072		
OG0018923		Caust.v2_018069		
OG0018924		Caust.v2_020318		
OG0018925		Caust.v2_021716		
OG0018926		Caust.v2_021194		
OG0018927		Caust.v2_004736		
OG0018928		Caust.v2_004731		
OG0018929		Caust.v2_004730		
OG0018930		Caust.v2_004747		
OG0018931		Caust.v2_004750		
OG0018932		Caust.v2_004757		
OG0018933		Caust.v2_004748		
OG0018934		Caust.v2_004759		
OG0018935		Caust.v2_004761		
OG0018936		Caust.v2_004767		
OG0018937		Caust.v2_004776		
OG0018938		Caust.v2_004765		
OG0018939		Caust.v2_004772		
OG0018940		Caust.v2_004766		
OG0018941		Caust.v2_004758		
OG0018942		Caust.v2_004775		
OG0018943		Caust.v2_004756		
OG0018944		Caust.v2_004773		
OG0018945		Caust.v2_004768		
OG0018946		Caust.v2_004760		
OG0018947		Caust.v2_004787		
OG0018948		Caust.v2_004779		
OG0018949		Caust.v2_004783		
OG0018950		Caust.v2_004785		
OG0018951		Caust.v2_004777		
OG0018952		Caust.v2_004784		
OG0018953		Caust.v2_004774		
OG0018954		Caust.v2_004789		
OG0018955		Caust.v2_004782		
OG0018956		Caust.v2_004814		
OG0018957		Caust.v2_004818		
OG0018958		Caust.v2_004801		
OG0018959		Caust.v2_004809		
OG0018960		Caust.v2_004800		
OG0018961		Caust.v2_004811		
OG0018962		Caust.v2_004797		
OG0018963		Caust.v2_004810		
OG0018964		Caust.v2_004799		
OG0018965		Caust.v2_004790		
OG0018966		Caust.v2_022093		
OG0018967		Caust.v2_017190		
OG0018968		Caust.v2_019679		
OG0018969		Caust.v2_019532		
OG0018970		Caust.v2_019531		
OG0018971		Caust.v2_021629		
OG0018972		Caust.v2_017092		
OG0018973		Caust.v2_016185		
OG0018974		Caust.v2_016183		
OG0018975		Caust.v2_016184		
OG0018976		Caust.v2_022629		
OG0018977		Caust.v2_018568		
OG0018978		Caust.v2_022514		
OG0018979		Caust.v2_017249		
OG0018980		Caust.v2_017248		
OG0018981		Caust.v2_017250		
OG0018982		Caust.v2_022124		
OG0018983		Caust.v2_003171		
OG0018984		Caust.v2_003166		
OG0018985		Caust.v2_003182		
OG0018986		Caust.v2_003183		
OG0018987		Caust.v2_003187		
OG0018988		Caust.v2_003184		
OG0018989		Caust.v2_003186		
OG0018990		Caust.v2_003188		
OG0018991		Caust.v2_003189		
OG0018992		Caust.v2_003180		
OG0018993		Caust.v2_003202		
OG0018994		Caust.v2_003207		
OG0018995		Caust.v2_003208		
OG0018996		Caust.v2_003206		
OG0018997		Caust.v2_003212		
OG0018998		Caust.v2_003205		
OG0018999		Caust.v2_003203		
OG0019000		Caust.v2_003209		
OG0019001		Caust.v2_003215		
OG0019002		Caust.v2_003211		
OG0019003		Caust.v2_003210		
OG0019004		Caust.v2_003213		
OG0019005		Caust.v2_003228		
OG0019006		Caust.v2_003230		
OG0019007		Caust.v2_003218		
OG0019008		Caust.v2_003220		
OG0019009		Caust.v2_003242		
OG0019010		Caust.v2_003235		
OG0019011		Caust.v2_003237		
OG0019012		Caust.v2_003244		
OG0019013		Caust.v2_003240		
OG0019014		Caust.v2_003236		
OG0019015		Caust.v2_003231		
OG0019016		Caust.v2_003238		
OG0019017		Caust.v2_003241		
OG0019018		Caust.v2_003243		
OG0019019		Caust.v2_003258		
OG0019020		Caust.v2_003262		
OG0019021		Caust.v2_003286		
OG0019022		Caust.v2_003250		
OG0019023		Caust.v2_003257		
OG0019024		Caust.v2_003271		
OG0019025		Caust.v2_003276		
OG0019026		Caust.v2_003296		
OG0019027		Caust.v2_003267		
OG0019028		Caust.v2_003266		
OG0019029		Caust.v2_022389		
OG0019030		Caust.v2_021890		
OG0019031		Caust.v2_019584		
OG0019032		Caust.v2_003040		
OG0019033		Caust.v2_003058		
OG0019034		Caust.v2_003068		
OG0019035		Caust.v2_003055		
OG0019036		Caust.v2_003057		
OG0019037		Caust.v2_003074		
OG0019038		Caust.v2_003076		
OG0019039		Caust.v2_003075		
OG0019040		Caust.v2_003078		
OG0019041		Caust.v2_003086		
OG0019042		Caust.v2_003079		
OG0019043		Caust.v2_003085		
OG0019044		Caust.v2_003083		
OG0019045		Caust.v2_003084		
OG0019046		Caust.v2_003081		
OG0019047		Caust.v2_003080		
OG0019048		Caust.v2_003093		
OG0019049		Caust.v2_003072		
OG0019050		Caust.v2_003092		
OG0019051		Caust.v2_003088		
OG0019052		Caust.v2_003090		
OG0019053		Caust.v2_003089		
OG0019054		Caust.v2_003077		
OG0019055		Caust.v2_003082		
OG0019056		Caust.v2_003087		
OG0019057		Caust.v2_003091		
OG0019058		Caust.v2_003096		
OG0019059		Caust.v2_003110		
OG0019060		Caust.v2_003109		
OG0019061		Caust.v2_003117		
OG0019062		Caust.v2_003118		
OG0019063		Caust.v2_003114		
OG0019064		Caust.v2_003113		
OG0019065		Caust.v2_003111		
OG0019066		Caust.v2_003107		
OG0019067		Caust.v2_003112		
OG0019068		Caust.v2_003130		
OG0019069		Caust.v2_003120		
OG0019070		Caust.v2_003124		
OG0019071		Caust.v2_003122		
OG0019072		Caust.v2_003121		
OG0019073		Caust.v2_003127		
OG0019074		Caust.v2_003119		
OG0019075		Caust.v2_003125		
OG0019076		Caust.v2_003123		
OG0019077		Caust.v2_003115		
OG0019078		Caust.v2_003133		
OG0019079		Caust.v2_003135		
OG0019080		Caust.v2_003137		
OG0019081		Caust.v2_003140		
OG0019082		Caust.v2_003139		
OG0019083		Caust.v2_003138		
OG0019084		Caust.v2_003143		
OG0019085		Caust.v2_003142		
OG0019086		Caust.v2_003152		
OG0019087		Caust.v2_003162		
OG0019088		Caust.v2_003161		
OG0019089		Caust.v2_003147		
OG0019090		Caust.v2_003144		
OG0019091		Caust.v2_003146		
OG0019092		Caust.v2_003156		
OG0019093		Caust.v2_003160		
OG0019094		Caust.v2_003157		
OG0019095		Caust.v2_003163		
OG0019096		Caust.v2_003158		
OG0019097		Caust.v2_003164		
OG0019098		Caust.v2_003155		
OG0019099		Caust.v2_003151		
OG0019100		Caust.v2_003150		
OG0019101		Caust.v2_003145		
OG0019102		Caust.v2_016369		
OG0019103		Caust.v2_016364		
OG0019104		Caust.v2_016363		
OG0019105		Caust.v2_016365		
OG0019106		Caust.v2_016367		
OG0019107		Caust.v2_019313		
OG0019108		Caust.v2_021838		
OG0019109		Caust.v2_018446		
OG0019110		Caust.v2_018445		
OG0019111		Caust.v2_022399		
OG0019112		Caust.v2_016896		
OG0019113		Caust.v2_016895		
OG0019114		Caust.v2_016897		
OG0019115		Caust.v2_016899		
OG0019116		Caust.v2_016894		
OG0019117		Caust.v2_016900		
OG0019118		Caust.v2_018221		
OG0019119		Caust.v2_018220		
OG0019120		Caust.v2_018218		
OG0019121		Caust.v2_018217		
OG0019122		Caust.v2_018222		
OG0019123		Caust.v2_021958		
OG0019124		Caust.v2_017603		
OG0019125		Caust.v2_017601		
OG0019126		Caust.v2_017600		
OG0019127		Caust.v2_016139		
OG0019128		Caust.v2_016140		
OG0019129		Caust.v2_016144		
OG0019130		Caust.v2_016145		
OG0019131		Caust.v2_016138		
OG0019132		Caust.v2_016142		
OG0019133		Caust.v2_016143		
OG0019134		Caust.v2_016141		
OG0019135		Caust.v2_019288		
OG0019136		Caust.v2_019289		
OG0019137		Caust.v2_019287		
OG0019138		Caust.v2_020597		
OG0019139		Caust.v2_022184		
OG0019140		Caust.v2_017039		
OG0019141		Caust.v2_017044		
OG0019142		Caust.v2_017043		
OG0019143		Caust.v2_017925		
OG0019144		Caust.v2_017927		
OG0019145		Caust.v2_017924		
OG0019146		Caust.v2_017837		
OG0019147		Caust.v2_017839		
OG0019148		Caust.v2_017842		
OG0019149		Caust.v2_017009		
OG0019150		Caust.v2_017007		
OG0019151		Caust.v2_017008		
OG0019152		Caust.v2_017010		
OG0019153		Caust.v2_017006		
OG0019154		Caust.v2_017011		
OG0019155		Caust.v2_011750		
OG0019156		Caust.v2_011752		
OG0019157		Caust.v2_011747		
OG0019158		Caust.v2_011748		
OG0019159		Caust.v2_011749		
OG0019160		Caust.v2_011751		
OG0019161		Caust.v2_011741		
OG0019162		Caust.v2_011742		
OG0019163		Caust.v2_020494		
OG0019164		Caust.v2_020493		
OG0019165		Caust.v2_021213		
OG0019166		Caust.v2_022698		
OG0019167		Caust.v2_010952		
OG0019168		Caust.v2_010959		
OG0019169		Caust.v2_010955		
OG0019170		Caust.v2_010953		
OG0019171		Caust.v2_010957		
OG0019172		Caust.v2_010954		
OG0019173		Caust.v2_010956		
OG0019174		Caust.v2_010970		
OG0019175		Caust.v2_010985		
OG0019176		Caust.v2_010968		
OG0019177		Caust.v2_010981		
OG0019178		Caust.v2_010984		
OG0019179		Caust.v2_010960		
OG0019180		Caust.v2_010974		
OG0019181		Caust.v2_010980		
OG0019182		Caust.v2_010977		
OG0019183		Caust.v2_010976		
OG0019184		Caust.v2_010983		
OG0019185		Caust.v2_010972		
OG0019186		Caust.v2_010969		
OG0019187		Caust.v2_010973		
OG0019188		Caust.v2_010982		
OG0019189		Caust.v2_020574		
OG0019190		Caust.v2_019774		
OG0019191		Caust.v2_021940		
OG0019192		Caust.v2_018426		
OG0019193		Caust.v2_018425		
OG0019194		Caust.v2_018423		
OG0019195		Caust.v2_020124		
OG0019196		Caust.v2_021566		
OG0019197		Caust.v2_022534		
OG0019198		Caust.v2_021469		
OG0019199		Caust.v2_012961		
OG0019200		Caust.v2_012966		
OG0019201		Caust.v2_012967		
OG0019202		Caust.v2_012965		
OG0019203		Caust.v2_012962		
OG0019204		Caust.v2_012970		
OG0019205		Caust.v2_012974		
OG0019206		Caust.v2_012977		
OG0019207		Caust.v2_012979		
OG0019208		Caust.v2_012968		
OG0019209		Caust.v2_012975		
OG0019210		Caust.v2_012976		
OG0019211		Caust.v2_012978		
OG0019212		Caust.v2_012980		
OG0019213		Caust.v2_020817		
OG0019214		Caust.v2_019987		
OG0019215		Caust.v2_019986		
OG0019216		Caust.v2_019988		
OG0019217		Caust.v2_019957		
OG0019218		Caust.v2_016010		
OG0019219		Caust.v2_016011		
OG0019220		Caust.v2_016013		
OG0019221		Caust.v2_016006		
OG0019222		Caust.v2_016015		
OG0019223		Caust.v2_016007		
OG0019224		Caust.v2_016009		
OG0019225		Caust.v2_016008		
OG0019226		Caust.v2_019860		
OG0019227		Caust.v2_019861		
OG0019228		Caust.v2_021011		
OG0019229		Caust.v2_003876		
OG0019230		Caust.v2_003877		
OG0019231		Caust.v2_003885		
OG0019232		Caust.v2_003882		
OG0019233		Caust.v2_003875		
OG0019234		Caust.v2_003879		
OG0019235		Caust.v2_003889		
OG0019236		Caust.v2_003881		
OG0019237		Caust.v2_003895		
OG0019238		Caust.v2_003884		
OG0019239		Caust.v2_003893		
OG0019240		Caust.v2_003878		
OG0019241		Caust.v2_003890		
OG0019242		Caust.v2_003887		
OG0019243		Caust.v2_003888		
OG0019244		Caust.v2_003886		
OG0019245		Caust.v2_003896		
OG0019246		Caust.v2_003899		
OG0019247		Caust.v2_003898		
OG0019248		Caust.v2_003901		
OG0019249		Caust.v2_003900		
OG0019250		Caust.v2_003894		
OG0019251		Caust.v2_003897		
OG0019252		Caust.v2_003906		
OG0019253		Caust.v2_003904		
OG0019254		Caust.v2_003905		
OG0019255		Caust.v2_003903		
OG0019256		Caust.v2_003902		
OG0019257		Caust.v2_003907		
OG0019258		Caust.v2_003921		
OG0019259		Caust.v2_003923		
OG0019260		Caust.v2_003926		
OG0019261		Caust.v2_003937		
OG0019262		Caust.v2_003935		
OG0019263		Caust.v2_003931		
OG0019264		Caust.v2_003932		
OG0019265		Caust.v2_003953		
OG0019266		Caust.v2_003965		
OG0019267		Caust.v2_003968		
OG0019268		Caust.v2_003941		
OG0019269		Caust.v2_003946		
OG0019270		Caust.v2_003960		
OG0019271		Caust.v2_003955		
OG0019272		Caust.v2_003957		
OG0019273		Caust.v2_003963		
OG0019274		Caust.v2_003947		
OG0019275		Caust.v2_003961		
OG0019276		Caust.v2_003949		
OG0019277		Caust.v2_003938		
OG0019278		Caust.v2_003950		
OG0019279		Caust.v2_003945		
OG0019280		Caust.v2_003951		
OG0019281		Caust.v2_003975		
OG0019282		Caust.v2_003956		
OG0019283		Caust.v2_022055		
OG0019284		Caust.v2_012078		
OG0019285		Caust.v2_012073		
OG0019286		Caust.v2_012077		
OG0019287		Caust.v2_012074		
OG0019288		Caust.v2_012097		
OG0019289		Caust.v2_012081		
OG0019290		Caust.v2_012092		
OG0019291		Caust.v2_012094		
OG0019292		Caust.v2_012088		
OG0019293		Caust.v2_012083		
OG0019294		Caust.v2_012093		
OG0019295		Caust.v2_012082		
OG0019296		Caust.v2_021186		
OG0019297		Caust.v2_022317		
OG0019298		Caust.v2_022606		
OG0019299		Caust.v2_022726		
OG0019300		Caust.v2_020132		
OG0019301		Caust.v2_020131		
OG0019302		Caust.v2_011763		
OG0019303		Caust.v2_011768		
OG0019304		Caust.v2_011774		
OG0019305		Caust.v2_011773		
OG0019306		Caust.v2_011772		
OG0019307		Caust.v2_011770		
OG0019308		Caust.v2_011771		
OG0019309		Caust.v2_011757		
OG0019310		Caust.v2_011767		
OG0019311		Caust.v2_011756		
OG0019312		Caust.v2_021385		
OG0019313		Caust.v2_021466		
OG0019314		Caust.v2_017226		
OG0019315		Caust.v2_017228		
OG0019316		Caust.v2_017227		
OG0019317		Caust.v2_017230		
OG0019318		Caust.v2_022634		
OG0019319		Caust.v2_020378		
OG0019320		Caust.v2_020377		
OG0019321		Caust.v2_017083		
OG0019322		Caust.v2_021513		
OG0019323		Caust.v2_013552		
OG0019324		Caust.v2_013545		
OG0019325		Caust.v2_013551		
OG0019326		Caust.v2_013549		
OG0019327		Caust.v2_013558		
OG0019328		Caust.v2_013559		
OG0019329		Caust.v2_013547		
OG0019330		Caust.v2_019729		
OG0019331		Caust.v2_019092		
OG0019332		Caust.v2_019090		
OG0019333		Caust.v2_019091		
OG0019334		Caust.v2_013376		
OG0019335		Caust.v2_013373		
OG0019336		Caust.v2_013374		
OG0019337		Caust.v2_013372		
OG0019338		Caust.v2_013377		
OG0019339		Caust.v2_013375		
OG0019340		Caust.v2_013386		
OG0019341		Caust.v2_013378		
OG0019342		Caust.v2_013384		
OG0019343		Caust.v2_013383		
OG0019344		Caust.v2_013382		
OG0019345		Caust.v2_013381		
OG0019346		Caust.v2_013385		
OG0019347		Caust.v2_013390		
OG0019348		Caust.v2_013388		
OG0019349		Caust.v2_013387		
OG0019350		Caust.v2_013392		
OG0019351		Caust.v2_013393		
OG0019352		Caust.v2_013391		
OG0019353		Caust.v2_013396		
OG0019354		Caust.v2_013389		
OG0019355		Caust.v2_013394		
OG0019356		Caust.v2_017058		
OG0019357		Caust.v2_010699		
OG0019358		Caust.v2_010701		
OG0019359		Caust.v2_010700		
OG0019360		Caust.v2_010707		
OG0019361		Caust.v2_010723		
OG0019362		Caust.v2_010724		
OG0019363		Caust.v2_010702		
OG0019364		Caust.v2_010712		
OG0019365		Caust.v2_010726		
OG0019366		Caust.v2_010719		
OG0019367		Caust.v2_010722		
OG0019368		Caust.v2_010727		
OG0019369		Caust.v2_010721		
OG0019370		Caust.v2_010716		
OG0019371		Caust.v2_010718		
OG0019372		Caust.v2_010717		
OG0019373		Caust.v2_010725		
OG0019374		Caust.v2_019431		
OG0019375		Caust.v2_018113		
OG0019376		Caust.v2_018112		
OG0019377		Caust.v2_018110		
OG0019378		Caust.v2_018109		
OG0019379		Caust.v2_018111		
OG0019380		Caust.v2_014676		
OG0019381		Caust.v2_014678		
OG0019382		Caust.v2_014674		
OG0019383		Caust.v2_014673		
OG0019384		Caust.v2_014672		
OG0019385		Caust.v2_014682		
OG0019386		Caust.v2_014677		
OG0019387		Caust.v2_020849		
OG0019388		Caust.v2_015471		
OG0019389		Caust.v2_015467		
OG0019390		Caust.v2_015473		
OG0019391		Caust.v2_015469		
OG0019392		Caust.v2_015466		
OG0019393		Caust.v2_015468		
OG0019394		Caust.v2_015474		
OG0019395		Caust.v2_015475		
OG0019396		Caust.v2_015465		
OG0019397		Caust.v2_015472		
OG0019398		Caust.v2_016875		
OG0019399		Caust.v2_021370		
OG0019400		Caust.v2_021416		
OG0019401		Caust.v2_022585		
OG0019402		Caust.v2_014405		
OG0019403		Caust.v2_014412		
OG0019404		Caust.v2_014413		
OG0019405		Caust.v2_014417		
OG0019406		Caust.v2_014410		
OG0019407		Caust.v2_014407		
OG0019408		Caust.v2_014409		
OG0019409		Caust.v2_014411		
OG0019410		Caust.v2_014414		
OG0019411		Caust.v2_014415		
OG0019412		Caust.v2_014416		
OG0019413		Caust.v2_022475		
OG0019414		Caust.v2_022508		
OG0019415		Caust.v2_022599		
OG0019416		Caust.v2_022449		
OG0019417		Caust.v2_009425		
OG0019418		Caust.v2_009440		
OG0019419		Caust.v2_009447		
OG0019420		Caust.v2_009442		
OG0019421		Caust.v2_009461		
OG0019422		Caust.v2_009449		
OG0019423		Caust.v2_009451		
OG0019424		Caust.v2_009443		
OG0019425		Caust.v2_009458		
OG0019426		Caust.v2_009441		
OG0019427		Caust.v2_009452		
OG0019428		Caust.v2_009448		
OG0019429		Caust.v2_009439		
OG0019430		Caust.v2_009460		
OG0019431		Caust.v2_009450		
OG0019432		Caust.v2_009456		
OG0019433		Caust.v2_009459		
OG0019434		Caust.v2_017771		
OG0019435		Caust.v2_017770		
OG0019436		Caust.v2_017769		
OG0019437		Caust.v2_022713		
OG0019438		Caust.v2_017159		
OG0019439		Caust.v2_017163		
OG0019440		Caust.v2_017162		
OG0019441		Caust.v2_017158		
OG0019442		Caust.v2_017161		
OG0019443		Caust.v2_017160		
OG0019444		Caust.v2_017165		
OG0019445		Caust.v2_018505		
OG0019446		Caust.v2_018506		
OG0019447		Caust.v2_018507		
OG0019448		Caust.v2_018504		
OG0019449		Caust.v2_014496		
OG0019450		Caust.v2_014497		
OG0019451		Caust.v2_014501		
OG0019452		Caust.v2_014504		
OG0019453		Caust.v2_021846		
OG0019454		Caust.v2_017195		
OG0019455		Caust.v2_017192		
OG0019456		Caust.v2_017196		
OG0019457		Caust.v2_017194		
OG0019458		Caust.v2_022372		
OG0019459		Caust.v2_019053		
OG0019460		Caust.v2_019052		
OG0019461		Caust.v2_020181		
OG0019462		Caust.v2_020180		
OG0019463		Caust.v2_017372		
OG0019464		Caust.v2_017952		
OG0019465		Caust.v2_019232		
OG0019466		Caust.v2_019230		
OG0019467		Caust.v2_019233		
OG0019468		Caust.v2_019231		
OG0019469		Caust.v2_019563		
OG0019470		Caust.v2_019565		
OG0019471		Caust.v2_019564		
OG0019472		Caust.v2_022436		
OG0019473		Caust.v2_020602		
OG0019474		Caust.v2_020603		
OG0019475		Caust.v2_018841		
OG0019476		Caust.v2_018840		
OG0019477		Caust.v2_018839		
OG0019478		Caust.v2_018838		
OG0019479		Caust.v2_022618		
OG0019480		Caust.v2_008530		
OG0019481		Caust.v2_008529		
OG0019482		Caust.v2_008535		
OG0019483		Caust.v2_008537		
OG0019484		Caust.v2_008539		
OG0019485		Caust.v2_008538		
OG0019486		Caust.v2_008545		
OG0019487		Caust.v2_008547		
OG0019488		Caust.v2_008546		
OG0019489		Caust.v2_008550		
OG0019490		Caust.v2_008548		
OG0019491		Caust.v2_008551		
OG0019492		Caust.v2_008549		
OG0019493		Caust.v2_008544		
OG0019494		Caust.v2_008542		
OG0019495		Caust.v2_008543		
OG0019496		Caust.v2_008541		
OG0019497		Caust.v2_008560		
OG0019498		Caust.v2_021802		
OG0019499		Caust.v2_004823		
OG0019500		Caust.v2_004824		
OG0019501		Caust.v2_004822		
OG0019502		Caust.v2_004833		
OG0019503		Caust.v2_004836		
OG0019504		Caust.v2_004827		
OG0019505		Caust.v2_004825		
OG0019506		Caust.v2_004829		
OG0019507		Caust.v2_004835		
OG0019508		Caust.v2_004839		
OG0019509		Caust.v2_004852		
OG0019510		Caust.v2_004870		
OG0019511		Caust.v2_004876		
OG0019512		Caust.v2_004880		
OG0019513		Caust.v2_004859		
OG0019514		Caust.v2_004879		
OG0019515		Caust.v2_004856		
OG0019516		Caust.v2_004867		
OG0019517		Caust.v2_004868		
OG0019518		Caust.v2_016313		
OG0019519		Caust.v2_016311		
OG0019520		Caust.v2_016316		
OG0019521		Caust.v2_016318		
OG0019522		Caust.v2_019722		
OG0019523		Caust.v2_003707		
OG0019524		Caust.v2_003714		
OG0019525		Caust.v2_003713		
OG0019526		Caust.v2_003715		
OG0019527		Caust.v2_003717		
OG0019528		Caust.v2_003704		
OG0019529		Caust.v2_003718		
OG0019530		Caust.v2_003719		
OG0019531		Caust.v2_003727		
OG0019532		Caust.v2_003726		
OG0019533		Caust.v2_003720		
OG0019534		Caust.v2_003741		
OG0019535		Caust.v2_003740		
OG0019536		Caust.v2_003744		
OG0019537		Caust.v2_003738		
OG0019538		Caust.v2_003747		
OG0019539		Caust.v2_003750		
OG0019540		Caust.v2_003749		
OG0019541		Caust.v2_003748		
OG0019542		Caust.v2_003742		
OG0019543		Caust.v2_003752		
OG0019544		Caust.v2_003755		
OG0019545		Caust.v2_003753		
OG0019546		Caust.v2_003757		
OG0019547		Caust.v2_003754		
OG0019548		Caust.v2_003763		
OG0019549		Caust.v2_003765		
OG0019550		Caust.v2_003773		
OG0019551		Caust.v2_003772		
OG0019552		Caust.v2_003784		
OG0019553		Caust.v2_003777		
OG0019554		Caust.v2_003780		
OG0019555		Caust.v2_003776		
OG0019556		Caust.v2_003782		
OG0019557		Caust.v2_003781		
OG0019558		Caust.v2_003779		
OG0019559		Caust.v2_003775		
OG0019560		Caust.v2_003783		
OG0019561		Caust.v2_003795		
OG0019562		Caust.v2_003792		
OG0019563		Caust.v2_003802		
OG0019564		Caust.v2_003794		
OG0019565		Caust.v2_003793		
OG0019566		Caust.v2_003798		
OG0019567		Caust.v2_003799		
OG0019568		Caust.v2_015607		
OG0019569		Caust.v2_022523		
OG0019570		Caust.v2_018851		
OG0019571		Caust.v2_018853		
OG0019572		Caust.v2_018852		
OG0019573		Caust.v2_020528		
OG0019574		Caust.v2_020526		
OG0019575		Caust.v2_020380		
OG0019576		Caust.v2_017817		
OG0019577		Caust.v2_017819		
OG0019578		Caust.v2_012448		
OG0019579		Caust.v2_012459		
OG0019580		Caust.v2_012450		
OG0019581		Caust.v2_012446		
OG0019582		Caust.v2_012458		
OG0019583		Caust.v2_012460		
OG0019584		Caust.v2_021255		
OG0019585		Caust.v2_015860		
OG0019586		Caust.v2_015857		
OG0019587		Caust.v2_015855		
OG0019588		Caust.v2_015851		
OG0019589		Caust.v2_015854		
OG0019590		Caust.v2_015856		
OG0019591		Caust.v2_015863		
OG0019592		Caust.v2_015861		
OG0019593		Caust.v2_015862		
OG0019594		Caust.v2_015943		
OG0019595		Caust.v2_015945		
OG0019596		Caust.v2_015942		
OG0019597		Caust.v2_015944		
OG0019598		Caust.v2_015946		
OG0019599		Caust.v2_019211		
OG0019600		Caust.v2_021826		
OG0019601		Caust.v2_018081		
OG0019602		Caust.v2_020687		
OG0019603		Caust.v2_015700		
OG0019604		Caust.v2_015701		
OG0019605		Caust.v2_015704		
OG0019606		Caust.v2_017758		
OG0019607		Caust.v2_021778		
OG0019608		Caust.v2_009665		
OG0019609		Caust.v2_009685		
OG0019610		Caust.v2_009682		
OG0019611		Caust.v2_009688		
OG0019612		Caust.v2_009669		
OG0019613		Caust.v2_009671		
OG0019614		Caust.v2_009668		
OG0019615		Caust.v2_009670		
OG0019616		Caust.v2_009672		
OG0019617		Caust.v2_009673		
OG0019618		Caust.v2_009674		
OG0019619		Caust.v2_018377		
OG0019620		Caust.v2_018374		
OG0019621		Caust.v2_018376		
OG0019622		Caust.v2_018375		
OG0019623		Caust.v2_020582		
OG0019624		Caust.v2_020581		
OG0019625		Caust.v2_022639		
OG0019626		Caust.v2_020157		
OG0019627		Caust.v2_020158		
OG0019628		Caust.v2_020156		
OG0019629		Caust.v2_019144		
OG0019630		Caust.v2_019145		
OG0019631		Caust.v2_016000		
OG0019632		Caust.v2_016001		
OG0019633		Caust.v2_016004		
OG0019634		Caust.v2_018196		
OG0019635		Caust.v2_018198		
OG0019636		Caust.v2_018194		
OG0019637		Caust.v2_018199		
OG0019638		Caust.v2_018197		
OG0019639		Caust.v2_017310		
OG0019640		Caust.v2_017312		
OG0019641		Caust.v2_017311		
OG0019642		Caust.v2_017313		
OG0019643		Caust.v2_017308		
OG0019644		Caust.v2_017309		
OG0019645		Caust.v2_009565		
OG0019646		Caust.v2_009584		
OG0019647		Caust.v2_009563		
OG0019648		Caust.v2_009573		
OG0019649		Caust.v2_009572		
OG0019650		Caust.v2_009568		
OG0019651		Caust.v2_009566		
OG0019652		Caust.v2_009562		
OG0019653		Caust.v2_009585		
OG0019654		Caust.v2_009570		
OG0019655		Caust.v2_009582		
OG0019656		Caust.v2_009569		
